ticker,date,drop_pts,underlying_open,underlying_high,underlying_low,underlying_close,strike,contract,offset_from_low,opt_open,opt_high,opt_low,opt_close
SPY,2026-04-07,5.59,656.65,659.61,651.06,659.22,659.0,O:SPY260407C00659000,7.94,1.55,1.79,0.04,1.42
SPY,2026-04-07,5.59,656.65,659.61,651.06,659.22,660.0,O:SPY260407C00660000,8.94,1.19,1.4,0.02,0.84
SPY,2026-04-07,5.59,656.65,659.61,651.06,659.22,661.0,O:SPY260407C00661000,9.94,0.89,1.06,0.01,0.48
SPY,2026-04-07,5.59,656.65,659.61,651.06,659.22,662.0,O:SPY260407C00662000,10.94,0.67,0.8,0.02,0.29
SPY,2026-04-07,5.59,656.65,659.61,651.06,659.22,663.0,O:SPY260407C00663000,11.94,0.51,0.66,0.02,0.18
SPY,2026-04-08,4.93,676.39,677.08,671.46,676.01,672.0,O:SPY260408C00672000,0.54,5.59,5.8,1.5,3.5
SPY,2026-04-08,4.93,676.39,677.08,671.46,676.01,673.0,O:SPY260408C00673000,1.54,6.27,6.27,0.89,2.49
SPY,2026-04-08,4.93,676.39,677.08,671.46,676.01,674.0,O:SPY260408C00674000,2.54,5.17,5.17,0.42,1.55
SPY,2026-04-08,4.93,676.39,677.08,671.46,676.01,675.0,O:SPY260408C00675000,3.54,3.16,3.37,0.15,0.6
SPY,2026-04-08,4.93,676.39,677.08,671.46,676.01,676.0,O:SPY260408C00676000,4.54,2.39,2.64,0.05,0.08
SPY,2026-04-08,4.93,676.39,677.08,671.46,676.01,677.0,O:SPY260408C00677000,5.54,1.81,2.11,0.01,0.01
SPY,2026-04-08,4.93,676.39,677.08,671.46,676.01,678.0,O:SPY260408C00678000,6.54,1.33,1.94,0.01,0.01
SPY,2026-04-08,4.93,676.39,677.08,671.46,676.01,679.0,O:SPY260408C00679000,7.54,0.99,1.05,0.01,0.01
SPY,2026-04-08,4.93,676.39,677.08,671.46,676.01,680.0,O:SPY260408C00680000,8.54,0.67,1.22,0.01,0.01
SPY,2026-04-08,4.93,676.39,677.08,671.46,676.01,681.0,O:SPY260408C00681000,9.54,0.46,0.53,0.01,0.01
SPY,2026-04-08,4.93,676.39,677.08,671.46,676.01,682.0,O:SPY260408C00682000,10.54,0.31,0.34,0.01,0.01
SPY,2026-04-08,4.93,676.39,677.08,671.46,676.01,683.0,O:SPY260408C00683000,11.54,0.22,0.22,0.01,0.01
SPY,2026-04-21,7.64,710.28,711.275,702.64,704.08,703.0,O:SPY260421C00703000,0.36,7.33,8.33,0.67,3.94
SPY,2026-04-21,7.64,710.28,711.275,702.64,704.08,704.0,O:SPY260421C00704000,1.36,6.19,7.37,0.2,2.83
SPY,2026-04-21,7.64,710.28,711.275,702.64,704.08,705.0,O:SPY260421C00705000,2.36,5.41,6.4,0.06,2.01
SPY,2026-04-21,7.64,710.28,711.275,702.64,704.08,706.0,O:SPY260421C00706000,3.36,4.52,5.44,0.02,0.87
SPY,2026-04-21,7.64,710.28,711.275,702.64,704.08,707.0,O:SPY260421C00707000,4.36,3.7,4.51,0.01,0.37
SPY,2026-04-21,7.64,710.28,711.275,702.64,704.08,708.0,O:SPY260421C00708000,5.36,3.16,3.62,0.01,0.15
SPY,2026-04-21,7.64,710.28,711.275,702.64,704.08,709.0,O:SPY260421C00709000,6.36,2.26,2.78,0.01,0.05
SPY,2026-04-21,7.64,710.28,711.275,702.64,704.08,710.0,O:SPY260421C00710000,7.36,1.63,2.03,0.01,0.02
SPY,2026-04-21,7.64,710.28,711.275,702.64,704.08,711.0,O:SPY260421C00711000,8.36,1.18,1.38,0.01,0.01
SPY,2026-04-21,7.64,710.28,711.275,702.64,704.08,712.0,O:SPY260421C00712000,9.36,0.79,0.89,0.01,0.01
SPY,2026-04-21,7.64,710.28,711.275,702.64,704.08,713.0,O:SPY260421C00713000,10.36,0.5,0.55,0.01,0.01
SPY,2026-04-21,7.64,710.28,711.275,702.64,704.08,714.0,O:SPY260421C00714000,11.36,0.31,0.33,0.01,0.01
SPY,2026-04-23,7.22,709.5,712.3598,702.2803,708.45,703.0,O:SPY260423C00703000,0.72,7.01,9.18,1.93,4.83
SPY,2026-04-23,7.22,709.5,712.3598,702.2803,708.45,704.0,O:SPY260423C00704000,1.72,6.02,8.21,1.47,3.94
SPY,2026-04-23,7.22,709.5,712.3598,702.2803,708.45,705.0,O:SPY260423C00705000,2.72,4.84,7.35,1.06,2.74
SPY,2026-04-23,7.22,709.5,712.3598,702.2803,708.45,706.0,O:SPY260423C00706000,3.72,3.99,6.4,0.74,1.76
SPY,2026-04-23,7.22,709.5,712.3598,702.2803,708.45,707.0,O:SPY260423C00707000,4.72,3.53,5.44,0.5,0.81
SPY,2026-04-23,7.22,709.5,712.3598,702.2803,708.45,708.0,O:SPY260423C00708000,5.72,2.56,4.44,0.23,0.24
SPY,2026-04-23,7.22,709.5,712.3598,702.2803,708.45,709.0,O:SPY260423C00709000,6.72,1.93,3.53,0.03,0.03
SPY,2026-04-23,7.22,709.5,712.3598,702.2803,708.45,710.0,O:SPY260423C00710000,7.72,1.36,2.64,0.01,0.01
SPY,2026-04-23,7.22,709.5,712.3598,702.2803,708.45,711.0,O:SPY260423C00711000,8.72,0.86,1.83,0.01,0.01
SPY,2026-04-23,7.22,709.5,712.3598,702.2803,708.45,712.0,O:SPY260423C00712000,9.72,0.53,1.14,0.01,0.01
SPY,2026-04-23,7.22,709.5,712.3598,702.2803,708.45,713.0,O:SPY260423C00713000,10.72,0.35,0.63,0.01,0.01
SPY,2026-04-23,7.22,709.5,712.3598,702.2803,708.45,714.0,O:SPY260423C00714000,11.72,0.22,0.51,0.01,0.01
SPY,2026-04-30,4.18,714.63,719.79,710.445,718.66,711.0,O:SPY260430C00711000,0.55,4.44,8.58,1.72,8.02
SPY,2026-04-30,4.18,714.63,719.79,710.445,718.66,712.0,O:SPY260430C00712000,1.55,3.67,7.61,1.27,7.03
SPY,2026-04-30,4.18,714.63,719.79,710.445,718.66,713.0,O:SPY260430C00713000,2.55,2.95,6.67,0.91,6.06
SPY,2026-04-30,4.18,714.63,719.79,710.445,718.66,714.0,O:SPY260430C00714000,3.55,2.29,5.7,0.62,5.16
SPY,2026-04-30,4.18,714.63,719.79,710.445,718.66,715.0,O:SPY260430C00715000,4.55,1.77,4.7,0.41,4.2
SPY,2026-04-30,4.18,714.63,719.79,710.445,718.66,716.0,O:SPY260430C00716000,5.55,1.3,3.71,0.26,3.12
SPY,2026-04-30,4.18,714.63,719.79,710.445,718.66,717.0,O:SPY260430C00717000,6.55,0.9,2.78,0.17,2.11
SPY,2026-04-30,4.18,714.63,719.79,710.445,718.66,718.0,O:SPY260430C00718000,7.55,0.58,1.86,0.1,1.22
SPY,2026-04-30,4.18,714.63,719.79,710.445,718.66,719.0,O:SPY260430C00719000,8.55,0.39,1.11,0.06,0.5
SPY,2026-04-30,4.18,714.63,719.79,710.445,718.66,720.0,O:SPY260430C00720000,9.55,0.23,0.6,0.04,0.15
SPY,2026-04-30,4.18,714.63,719.79,710.445,718.66,721.0,O:SPY260430C00721000,10.55,0.13,0.33,0.03,0.05
SPY,2026-04-30,4.18,714.63,719.79,710.445,718.66,722.0,O:SPY260430C00722000,11.55,0.07,0.2,0.02,0.02
SPY,2026-05-04,5.08,720.07,722.12,714.99,718.01,715.0,O:SPY260504C00715000,0.01,5.53,7.16,1.91,2.56
SPY,2026-05-04,5.08,720.07,722.12,714.99,718.01,716.0,O:SPY260504C00716000,1.01,4.45,6.34,1.27,1.48
SPY,2026-05-04,5.08,720.07,722.12,714.99,718.01,717.0,O:SPY260504C00717000,2.01,3.63,5.23,0.41,0.58
SPY,2026-05-04,5.08,720.07,722.12,714.99,718.01,718.0,O:SPY260504C00718000,3.01,2.89,4.23,0.03,0.05
SPY,2026-05-04,5.08,720.07,722.12,714.99,718.01,719.0,O:SPY260504C00719000,4.01,2.21,3.32,0.01,0.01
SPY,2026-05-04,5.08,720.07,722.12,714.99,718.01,720.0,O:SPY260504C00720000,5.01,1.6,2.44,0.01,0.01
SPY,2026-05-04,5.08,720.07,722.12,714.99,718.01,721.0,O:SPY260504C00721000,6.01,1.07,1.64,0.01,0.01
SPY,2026-05-04,5.08,720.07,722.12,714.99,718.01,722.0,O:SPY260504C00722000,7.01,0.66,0.99,0.01,0.01
SPY,2026-05-04,5.08,720.07,722.12,714.99,718.01,723.0,O:SPY260504C00723000,8.01,0.42,0.53,0.01,0.01
SPY,2026-05-04,5.08,720.07,722.12,714.99,718.01,724.0,O:SPY260504C00724000,9.01,0.23,0.29,0.01,0.01
SPY,2026-05-04,5.08,720.07,722.12,714.99,718.01,725.0,O:SPY260504C00725000,10.01,0.14,0.16,0.01,0.01
SPY,2026-05-04,5.08,720.07,722.12,714.99,718.01,726.0,O:SPY260504C00726000,11.01,0.08,0.09,0.01,0.01
SPY,2026-05-07,5.3,735.05,736.13,729.75,731.58,730.0,O:SPY260507C00730000,0.25,5.16,6.2,0.67,2.12
SPY,2026-05-07,5.3,735.05,736.13,729.75,731.58,731.0,O:SPY260507C00731000,1.25,4.37,5.19,0.17,0.91
SPY,2026-05-07,5.3,735.05,736.13,729.75,731.58,732.0,O:SPY260507C00732000,2.25,3.53,4.27,0.02,0.33
SPY,2026-05-07,5.3,735.05,736.13,729.75,731.58,733.0,O:SPY260507C00733000,3.25,2.75,3.37,0.01,0.05
SPY,2026-05-07,5.3,735.05,736.13,729.75,731.58,734.0,O:SPY260507C00734000,4.25,2.01,2.51,0.01,0.02
SPY,2026-05-07,5.3,735.05,736.13,729.75,731.58,735.0,O:SPY260507C00735000,5.25,1.48,1.74,0.01,0.01
SPY,2026-05-07,5.3,735.05,736.13,729.75,731.58,736.0,O:SPY260507C00736000,6.25,0.93,1.1,0.01,0.01
SPY,2026-05-07,5.3,735.05,736.13,729.75,731.58,737.0,O:SPY260507C00737000,7.25,0.7,0.7,0.01,0.01
SPY,2026-05-07,5.3,735.05,736.13,729.75,731.58,738.0,O:SPY260507C00738000,8.25,0.5,0.5,0.01,0.01
SPY,2026-05-07,5.3,735.05,736.13,729.75,731.58,739.0,O:SPY260507C00739000,9.25,0.29,0.29,0.01,0.01
SPY,2026-05-07,5.3,735.05,736.13,729.75,731.58,740.0,O:SPY260507C00740000,10.25,0.17,0.21,0.01,0.01
SPY,2026-05-07,5.3,735.05,736.13,729.75,731.58,741.0,O:SPY260507C00741000,11.25,0.12,0.12,0.01,0.01
SPY,2026-05-12,5.06,736.89,738.84,731.83,738.18,732.0,O:SPY260512C00732000,0.17,5.5,6.37,0.9,5.17
SPY,2026-05-12,5.06,736.89,738.84,731.83,738.18,733.0,O:SPY260512C00733000,1.17,4.47,5.69,0.49,4.4
SPY,2026-05-12,5.06,736.89,738.84,731.83,738.18,734.0,O:SPY260512C00734000,2.17,3.57,4.8,0.24,3.4
SPY,2026-05-12,5.06,736.89,738.84,731.83,738.18,735.0,O:SPY260512C00735000,3.17,2.83,3.79,0.12,2.45
SPY,2026-05-12,5.06,736.89,738.84,731.83,738.18,736.0,O:SPY260512C00736000,4.17,2.09,2.82,0.07,1.3
SPY,2026-05-12,5.06,736.89,738.84,731.83,738.18,737.0,O:SPY260512C00737000,5.17,1.45,1.84,0.04,0.51
SPY,2026-05-12,5.06,736.89,738.84,731.83,738.18,738.0,O:SPY260512C00738000,6.17,0.96,1.03,0.02,0.04
SPY,2026-05-12,5.06,736.89,738.84,731.83,738.18,739.0,O:SPY260512C00739000,7.17,0.58,0.64,0.01,0.02
SPY,2026-05-12,5.06,736.89,738.84,731.83,738.18,740.0,O:SPY260512C00740000,8.17,0.34,0.38,0.01,0.01
SPY,2026-05-12,5.06,736.89,738.84,731.83,738.18,741.0,O:SPY260512C00741000,9.17,0.19,0.21,0.01,0.01
SPY,2026-05-12,5.06,736.89,738.84,731.83,738.18,742.0,O:SPY260512C00742000,10.17,0.09,0.12,0.01,0.01
SPY,2026-05-12,5.06,736.89,738.84,731.83,738.18,743.0,O:SPY260512C00743000,11.17,0.1,0.22,0.01,0.01
SPY,2026-05-13,3.0,738.47,743.91,735.47,742.31,736.0,O:SPY260513C00736000,0.53,2.9,7.79,1.46,6.58
SPY,2026-05-13,3.0,738.47,743.91,735.47,742.31,737.0,O:SPY260513C00737000,1.53,2.12,6.71,1.01,5.72
SPY,2026-05-13,3.0,738.47,743.91,735.47,742.31,738.0,O:SPY260513C00738000,2.53,1.62,5.8,0.68,4.72
SPY,2026-05-13,3.0,738.47,743.91,735.47,742.31,739.0,O:SPY260513C00739000,3.53,1.24,4.9,0.44,3.75
SPY,2026-05-13,3.0,738.47,743.91,735.47,742.31,740.0,O:SPY260513C00740000,4.53,0.7,3.9,0.27,2.77
SPY,2026-05-13,3.0,738.47,743.91,735.47,742.31,741.0,O:SPY260513C00741000,5.53,0.39,2.95,0.16,1.82
SPY,2026-05-13,3.0,738.47,743.91,735.47,742.31,742.0,O:SPY260513C00742000,6.53,0.23,2.03,0.1,0.78
SPY,2026-05-13,3.0,738.47,743.91,735.47,742.31,743.0,O:SPY260513C00743000,7.53,0.14,1.23,0.04,0.1
SPY,2026-05-13,3.0,738.47,743.91,735.47,742.31,744.0,O:SPY260513C00744000,8.53,0.13,0.66,0.01,0.01
SPY,2026-05-13,3.0,738.47,743.91,735.47,742.31,745.0,O:SPY260513C00745000,9.53,0.09,0.33,0.01,0.01
SPY,2026-05-13,3.0,738.47,743.91,735.47,742.31,746.0,O:SPY260513C00746000,10.53,0.05,0.17,0.01,0.01
SPY,2026-05-13,3.0,738.47,743.91,735.47,742.31,747.0,O:SPY260513C00747000,11.53,0.04,0.09,0.01,0.01
